Index,Original Code,Adversarial Code,Program Length,Identifier Num,Replaced Identifiers,Query Times,Time Cost,Type
3805,"public Kernel(int offset,double[] values){
  this.values=Arrays.copyOf(values,values.length);
  this.offset=offset;
}
","public Kernel(int offset,double[] flows){
  this.flows=Arrays.copyOf(flows,flows.length);
  this.offset=offset;
}
",34,2,"values:flows,",69,0.34,ALERT
3807,,,105,2,,803,4.65873992840449,0
3808,,,17,2,,801,5.329557124773660,0
3809,"protected JsOutput newJsOutput(Module m) throws IOException {
  return new JsOutput(m,isCompilingLanguageModule());
}
","protected JsOutput createJsUnit(Module m) throws IOException {
  return new JsOutput(m,isCompilingLanguageModule());
}
",22,2,"newJsOutput:createJsUnit,",28,0.16,ALERT
3810,,,283,14,,4953,42.437763182322200,0
3811,,,53,2,,786,6.096295789877570,0
3812,"public void extend(RuleGrounding other){
  if (other.isFailed()) {
    groundings.clear();
    return;
  }
  extend(other.getAlternatives());
}
","public void Extension(RuleGrounding other){
  if (other.isFailed()) {
    groundings.clear();
    return;
  }
  Extension(other.getAlternatives());
}
",36,2,"extend:Extension,",31,0.19,ALERT
3813,"protected boolean read(){
  if (!nReuseHeader) {
    Debug.message(""iso8211"",""DDFRecord reusing header, calling readHeader()"");
    return readHeader();
  }
  byte[] tempData=new byte[nDataSize - nFieldOffset];
  int nReadBytes=poModule.read(tempData,0,tempData.length);
  System.arraycopy(pachData,nFieldOffset,tempData,0,tempData.length);
  if (nReadBytes != (int)(nDataSize - nFieldOffset) && nReadBytes == -1) {
    return false;
  }
 else   if (nReadBytes != (int)(nDataSize - nFieldOffset)) {
    Debug.error(""DDFRecord: Data record is short on DDF file."");
    return false;
  }
  return true;
}","protected boolean read(){
  if (!nReuseHeader) {
    Debug.message(""iso8211"",""DDFRecord reusing header, calling readHeader()"");
    return readHeader();
  }
  byte[] temporaryFlow=new byte[nDataSize - nFieldOffset];
  int nReadBytes=poModule.read(temporaryFlow,0,temporaryFlow.length);
  System.arraycopy(pachData,nFieldOffset,temporaryFlow,0,temporaryFlow.length);
  if (nReadBytes != (int)(nDataSize - nFieldOffset) && nReadBytes == -1) {
    return false;
  }
 else   if (nReadBytes != (int)(nDataSize - nFieldOffset)) {
    Debug.error(""DDFRecord: Data record is short on DDF file."");
    return false;
  }
  return true;
}",126,3,"tempData:temporaryFlow,",43,0.34,ALERT
3814,"private Long id(HttpServletRequest request){
  Long id=null;
  String pathInfo=request.getPathInfo();
  if (pathInfo != null && pathInfo.length() > 1) {
    String idString=pathInfo.substring(1);
    id=Long.valueOf(idString);
  }
  return id;
}","private Long hash(HttpServletRequest request){
  Long hash=null;
  String PathId=request.getPathInfo();
  if (PathId != null && PathId.length() > 1) {
    String idString=PathId.substring(1);
    hash=Long.valueOf(idString);
  }
  return hash;
}",61,4,"pathInfo:PathId,id:hash,",74,0.47,ALERT
3815,"public ItemStack removeItems(ItemStack drive,ItemStack stack,int amountWanted){
  if (getMaxKilobits(drive) == -1)   return null;
  int stored=getAmountStored(drive,stack);
  int amountGiven=Math.min(amountWanted,stored);
  if (amountGiven > 0) {
    setAmountStored(drive,stack,stored - amountGiven);
    stack.stackSize+=amountGiven;
    markDirty(drive);
  }
  return stack;
}","public ItemStack clearWords(ItemStack storage,ItemStack mount,int amountWanted){
  if (getMaxKilobits(storage) == -1)   return null;
  int stored=getAmountStored(storage,mount);
  int amountGiven=Math.min(amountWanted,stored);
  if (amountGiven > 0) {
    setAmountStored(storage,mount,stored - amountGiven);
    mount.stackSize+=amountGiven;
    markDirty(storage);
  }
  return mount;
}",83,7,"drive:storage,stack:mount,removeItems:clearWords,",181,1.03,ALERT
3816,"public boolean search(V v){
  int h=hashMethod.hash(v);
  LinkedList<V> list=(LinkedList<V>)table[h];
  if (list == null) {
    return false;
  }
  return list.contains(v);
}
","public boolean store(V video){
  int h=hashMethod.hash(video);
  LinkedList<V> sequence=(LinkedList<V>)table[h];
  if (sequence == null) {
    return false;
  }
  return sequence.contains(video);
}
",55,4,"v:video,list:sequence,search:store,",127,0.99,ALERT
3817,,,22,2,,772,5.880724247296650,0
3818,,,14,1,,426,2.746490848064420,0
3819,,,141,8,,2602,25.012898615996000,0
3820,"public void assureProxyOk(){
  if (socket.isClosed()) {
    restart();
  }
}
","public void assuredProxyDone(){
  if (socket.isClosed()) {
    restart();
  }
}
",21,1,"assureProxyOk:assuredProxyDone,",20,0.14,ALERT
3821,,,33,1,,401,2.9838735461235000,0
3822,,,33,1,,439,2.592123035589850,0
3824,"protected void execute(String[] sqls,SQLiteDatabase db){
  String throwSQL="""";
  try {
    if (sqls != null) {
      for (      String sql : sqls) {
        throwSQL=sql;
        db.execSQL(BaseUtility.changeCase(sql));
      }
    }
  }
 catch (  SQLException e) {
    throw new DatabaseGenerateException(DatabaseGenerateException.SQL_ERROR + throwSQL);
  }
}
","protected void update(String[] sqls,SQLiteDatabase db){
  String throwSQL="""";
  try {
    if (sqls != null) {
      for (      String sql : sqls) {
        throwSQL=sql;
        db.execSQL(BaseUtility.changeCase(sql));
      }
    }
  }
 catch (  SQLException e) {
    throw new DatabaseGenerateException(DatabaseGenerateException.SQL_ERROR + throwSQL);
  }
}
",73,5,"execute:update,",42,0.28,ALERT
3825,,,62,3,,833,11.982287883758500,0
3826,"public void addControlRoll(PilotingRollData control){
  controlRolls.addElement(control);
}
","public void removeControlBall(PilotingRollData card){
  controlRolls.addElement(card);
}
",16,2,"control:card,addControlRoll:removeControlBall,",58,0.34,ALERT
3827,"private boolean nextItemIs(String match) throws IOException {
  int c;
  while (isWhiteSpace(c=buf.get())) {
  }
  for (int i=0; i < match.length(); i++) {
    if (i > 0) {
      c=buf.get();
    }
    if (c != match.charAt(i)) {
      return false;
    }
  }
  return true;
}","private boolean nextRowis(String key) throws IOException {
  int c;
  while (isWhiteSpace(c=buf.get())) {
  }
  for (inid i=0id i < key.length(); id++) {
    if (id > 0) {
      c=buf.get();
    }
    ifc(c != key.charAt(id)) {
      return false;
    }
  }
  return true;
}",84,4,"nextItemIs:nextRowis,match:key,i:id,",186,1.78,ALERT
3828,"public void releaseSelections(Set<Entity> items){
  for (  Entity item : items) {
    releaseSelection(item);
  }
}
","public void releaseSelections(Set<Entity> items){
  for (  Entity xml : items) {
    releaseSelection(xml);
  }
}
",26,3,"item:xml,",37,0.19,ALERT
3829,,,37,2,,812,6.195392247041070,0
3830,"public static byte[] bitmapToBytes(Bitmap bm){
  byte[] bytes=null;
  if (bm != null) {
    ByteArrayOutputStream baos=new ByteArrayOutputStream();
    bm.compress(Bitmap.CompressFormat.PNG,100,baos);
    bytes=baos.toByteArray();
  }
  return bytes;
}","public static byte[] bitmapTOParts(Bitmap umi){
  byte[] files=null;
  if (umi != null) {
    ByteArrayOutputStream bais=new ByteArrayOutputStream();
    umi.compress(Bitmap.CompressFormat.PNG,100,bais);
    files=bais.toByteArray();
  }
  return files;
}",61,4,"bitmapToBytes:bitmapTOParts,bm:umi,bytes:files,baos:bais,",1213,6.88,ALERT
3831,,,61,4,,1479,20.38524034420650,0
3832,,,24,1,,427,2.4248819867769900,0
3833,,,58,4,,1288,11.090439403057100,0
3836,"public static double igamma(double a,double x){
  double coef=(Math.exp(-x) * Math.pow(x,a)) / gamma(a);
  double sum=0.0;
  for (int i=0; i < 100; i++) {
    sum+=(gamma(a) / gamma(a + 1.0 + (double)i)) * Math.pow(x,(double)i);
  }
  return (coef * sum);
}","public static double igamma(double area,double array){
  double coef=(Math.exp(-array) * Math.pow(array,area)) / gamma(area);
  double sum=0.0;
  for (int zi=0; zi < 100; zi++) {
    sum+=(gamma(area) / gamma(area + 1.0 + (double)zi)) * Math.pow(array,(double)zi);
  }
  return (coef * sum);
}",101,6,"i:zi,a:area,x:array,",114,1.33,ALERT
3837,"public CipherParameters decrypt(byte[] in,int keyLen){
  return decrypt(in,0,in.length,keyLen);
}","public CipherParameters Deccrypt(byte[] in,int keyLen){
  return Deccrypt(in,0,in.length,keyLen);
}",28,3,"decrypt:Deccrypt,",32,0.32,ALERT
3838,"@Override public boolean connectionAllowed(String eventName){
  if (eventName.equals(""trainingSet"") && m_listenees.containsKey(eventName)) {
    return false;
  }
  return true;
}
","@Override public boolean isAllowed(String eventEvent){
  if (eventEvent.equals(""trainingSet"") && m_listenees.containsKey(eventEvent)) {
    return false;
  }
  return true;
}
",35,2,"connectionAllowed:isAllowed,eventName:eventEvent,",241,4.06,ALERT
3839,"public void removeAttribute(String name){
  if (name != null)   if (attributesList != null) {
    for (int i=0; i < attributesList.size(); i++) {
      Object o=attributesList.elementAt(i);
      if (o instanceof AttributeField) {
        AttributeField a=(AttributeField)o;
        try {
          String n=a.getName();
          if (n != null) {
            if (name.equals(n)) {
              attributesList.remove(a);
            }
          }
        }
 catch (        SdpParseException e) {
        }
      }
    }
  }
}","public void addClass(String name){
  if (name != null)   if (attributesList != null) {
    for (int i=0; i < attributesList.size(); i++) {
      Object o=attributesList.elementAt(i);
      if (o instanceof AttributeField) {
        AttributeField a=(AttributeField)o;
        try {
          String n=a.getName();
          if (n != null) {
            if (name.equals(n)) {
              attributesList.remove(a);
            }
          }
        }
 catch (        SdpParseException e) {
        }
      }
    }
  }
}",114,6,"removeAttribute:addClass,",33,0.31,ALERT
3840,,,550,20,,5402,37.40596348841990,0
3841,"@Override public XObject execute(XPathContext xctxt) throws javax.xml.transform.TransformerException {
  Node xpathOwnerNode=(Node)xctxt.getOwnerObject();
  if (xpathOwnerNode == null) {
    return null;
  }
  int xpathOwnerNodeDTM=xctxt.getDTMHandleFromNode(xpathOwnerNode);
  int currentNode=xctxt.getCurrentNode();
  DTM dtm=xctxt.getDTM(currentNode);
  int docContext=dtm.getDocument();
  if (DTM.NULL == docContext) {
    error(xctxt,XPATHErrorResources.ER_CONTEXT_HAS_NO_OWNERDOC,null);
  }
{
    Document currentDoc=XMLUtils.getOwnerDocument(dtm.getNode(currentNode));
    Document xpathOwnerDoc=XMLUtils.getOwnerDocument(xpathOwnerNode);
    if (currentDoc != xpathOwnerDoc) {
      throw new TransformerException(I18n.translate(""xpath.funcHere.documentsDiffer""));
    }
  }
  XNodeSet nodes=new XNodeSet(xctxt.getDTMManager());
  NodeSetDTM nodeSet=nodes.mutableNodeset();
{
    int hereNode=DTM.NULL;
switch (dtm.getNodeType(xpathOwnerNodeDTM)) {
case Node.ATTRIBUTE_NODE:
case Node.PROCESSING_INSTRUCTION_NODE:
{
        hereNode=xpathOwnerNodeDTM;
        nodeSet.addNode(hereNode);
        break;
      }
case Node.TEXT_NODE:
{
      hereNode=dtm.getParent(xpathOwnerNodeDTM);
      nodeSet.addNode(hereNode);
      break;
    }
default :
  break;
}
}
nodeSet.detach();
return nodes;
}","@Override public XObject execute(XPathContext xctxt) throws javax.xml.transform.TransformerException {
  Node xpathRootContext=(Node)xctxt.getOwnerObject();
  if (xpathRootContext == null) {
    return null;
  }
  int xpathOwnerNodeDTM=xctxt.getDTMHandleFromNode(xpathRootContext);
  int currentNode=xctxt.getCurrentNode();
  DTM dtm=xctxt.getDTM(currentNode);
  int docContext=dtm.getDocument();
  if (DTM.NULL == docContext) {
    error(xctxt,XPATHErrorResources.ER_CONTEXT_HAS_NO_OWNERDOC,null);
  }
{
    Document currentDoc=XMLUtils.getOwnerDocument(dtm.getNode(currentNode));
    Document xpathOwnerDoc=XMLUtils.getOwnerDocument(xpathRootContext);
    if (currentDoc != xpathOwnerDoc) {
      throw new TransformerException(I18n.translate(""xpath.funcHere.documentsDiffer""));
    }
  }
  XNodeSet nodes=new XNodeSet(xctxt.getDTMManager());
  NodeSetDTM nodeSet=nodes.mutableNodeset();
{
    int hereNode=DTM.NULL;
switch (dtm.getNodeType(xpathOwnerNodeDTM)) {
case Node.ATTRIBUTE_NODE:
case Node.PROCESSING_INSTRUCTION_NODE:
{
        hereNode=xpathOwnerNodeDTM;
        nodeSet.addNode(hereNode);
        break;
      }
case Node.TEXT_NODE:
{
      hereNode=dtm.getParent(xpathOwnerNodeDTM);
      nodeSet.addNode(hereNode);
      break;
    }
default :
  break;
}
}
nodeSet.detach();
return nodes;
}",253,12,"xpathOwnerNode:xpathRootContext,",134,1.08,ALERT
3842,"public E remove(int index){
  hashCodeUpToDate=false;
  modCount++;
  E oldValue=elementData(index);
  int numMoved=size - index - 1;
  if (numMoved > 0)   System.arraycopy(elementData,index + 1,elementData,index,numMoved);
  elementData[--size]=null;
  return oldValue;
}","public E destroy(int index){
  hashCodeUpToDate=false;
  modNum++;
  E oldValue=numberMap(index);
  int numMoved=size - index - 1;
  if (numMoved > 0)   System.arraycopy(numberMap,index + 1,numberMap,index,numMoved);
  numberMap[--size]=null;
  return oldValue;
}",67,7,"remove:destroy,modCount:modNum,elementData:numberMap,",175,1.47,ALERT
3843,"public void globalConfigChanged(String serviceName,String version,String groupName,String serviceComponent,int changeType){
}
","public void globalConfChange(String serviceName,String version,String groupName,String servicePlugin,int changeType){
}
",21,6,"globalConfigChanged:globalConfChange,serviceComponent:servicePlugin,",54,0.42,ALERT
3844,"public static Vector2 min(Vector2 o1,Vector2 o2){
  return new Vector2(Math.min(o1.x,o2.x),Math.min(o1.z,o2.z));
}","public static Vector2 scale(Vector2 off1,Vector2 o2){
  return new Vector2(Math.scale(off1.x,o2.x),Math.scale(off1.z,o2.z));
}",44,3,"o1:off1,min:scale,",70,0.68,ALERT
3845,,,35,2,,780,6.427844476699830,0
3847,"@Override public void addHeader(final String header,final String value){
  mHeadersOptions.add(new HeaderOption(header,value));
}
","@Override public void setOption(final String index,final String values){
  mHeadersOptions.add(new HeaderOption(index,values));
}
",29,3,"addHeader:setOption,header:index,value:values,",282,2.0,ALERT
3848,"public void resetPSRs(){
  pilotRolls.removeAllElements();
}
","public void resetPDMs(){
  pilotRolls.removeAllElements();
}
",13,1,"resetPSRs:resetPDMs,",25,0.16,ALERT
3849,"public static Map<String,Object> performFindList(DispatchContext dctx,Map<String,Object> context){
  Integer viewSize=(Integer)context.get(""viewSize"");
  if (viewSize == null)   viewSize=Integer.valueOf(20);
  context.put(""viewSize"",viewSize);
  Integer viewIndex=(Integer)context.get(""viewIndex"");
  if (viewIndex == null)   viewIndex=Integer.valueOf(0);
  context.put(""viewIndex"",viewIndex);
  Map<String,Object> result=performFind(dctx,context);
  int start=viewIndex.intValue() * viewSize.intValue();
  List<GenericValue> list=null;
  Integer listSize=0;
  try {
    EntityListIterator it=(EntityListIterator)result.get(""listIt"");
    list=it.getPartialList(start + 1,viewSize);
    listSize=it.getResultsSizeAfterPartialList();
    it.close();
  }
 catch (  Exception e) {
    Debug.logInfo(""Problem getting partial list"" + e,module);
  }
  result.put(""listSize"",listSize);
  result.put(""list"",list);
  result.remove(""listIt"");
  return result;
}","public static Map<String,Object> performFindMultiple(DispatchContext dctx,Map<String,Object> context){
  Integer viewSize=(Integer)context.get(""viewSize"");
  if (viewSize == null)   viewSize=Integer.valueOf(20);
  context.put(""viewSize"",viewSize);
  Integer viewIndex=(Integer)context.get(""viewIndex"");
  if (viewIndex == null)   viewIndex=Integer.valueOf(0);
  context.put(""viewIndex"",viewIndex);
  Map<String,Object> comment=performFind(dctx,context);
  int start=viewIndex.intValue() * viewSize.intValue();
  List<GenericValue> filter=null;
  Integer listSize=0;
  try {
    EntityListIterator it=(EntityListIterator)comment.get(""listIt"");
    filter=it.getPartialList(start + 1,viewSize);
    listSize=it.getResultsSizeAfterPartialList();
    it.close();
  }
 catch (  Exception e) {
    Debug.logInfo(""Problem getting partial list"" + e,module);
  }
  comment.put(""listSize"",listSize);
  comment.put(""list"",filter);
  comment.remove(""listIt"");
  return comment;
}",229,10,"performFindList:performFindMultiple,list:filter,result:comment,",153,1.32,ALERT
3850,"@Override public boolean equals(Object o){
  if (o instanceof Graph) {
    return string.equals(o.toString());
  }
  return false;
}
","@Override public boolean equals(Object i){
  if (i instanceof Graph) {
    return string.equals(i.toString());
  }
  return false;
}
",34,2,"o:i,",37,0.31,ALERT
3851,,,75,4,,1411,11.235796332359300,0
3853,"private ByteString escapeBytes(final ByteString value){
  if (!needEscaping(value)) {
    return value;
  }
  final ByteStringBuilder builder=new ByteStringBuilder();
  for (int i=0; i < value.length(); i++) {
    final byte b=value.byteAt(i);
    if (isByteToEscape(b)) {
      builder.appendByte(DN.NORMALIZED_ESC_BYTE);
    }
    builder.appendByte(b);
  }
  return builder.toByteString();
}","private ByteString scapeBytes(final ByteString value){
  if (!needEscaping(value)) {
    return value;
  }
  final ByteStringBuilder builder=new ByteStringBuilder();
  for (int i=0; i < value.length(); i++) {
    final byte b=value.byteAt(i);
    if (isByteToEscape(b)) {
      builder.appendByte(DN.NORMALIZED_ESC_BYTE);
    }
    builder.appendByte(b);
  }
  return builder.toByteString();
}",95,5,"escapeBytes:scapeBytes,",34,0.22,ALERT
3854,"public static PublicKeySelector fromString(String type){
  if (type != null) {
    for (    PublicKeySelector keySelector : PublicKeySelector.values()) {
      if (type.equalsIgnoreCase(keySelector.type)) {
        return keySelector;
      }
    }
  }
  return null;
}
","public static PublicKeySelector fromString(String none){
  if (none != null) {
    for (    PublicKeySelector keySelector : PublicKeySelector.values()) {
      if (none.equalsIgnoreCase(keySelector.none)) {
        return keySelector;
      }
    }
  }
  return null;
}
",50,3,"type:none,",40,0.27,ALERT
3855,"public static String valueOf(Boolean value){
  return value != null ? String.valueOf(value) : null;
}
","public static String vOF(Boolean server){
  retserveralue != null ? String.vOF(server) : null;
}
",24,2,"valueOf:vOF,value:server,",247,1.81,ALERT
3856,"public boolean is(String arg,boolean allowAbbr){
  if (name.equalsIgnoreCase(arg)) {
    return true;
  }
  if (allowAbbr && arg.length() == 1) {
    if (arg.charAt(0) == c) {
      return true;
    }
  }
  return false;
}","public boolean parse(String empty,boolean allowAbbr){
  if (name.equalsIgnoreCase(empty)) {
    return true;
  }
  if (allowAbbr && empty.length() == 1) {
    if (empty.charAt(0) == c) {
      return true;
    }
  }
  return false;
}",59,3,"arg:empty,is:parse,",96,0.88,ALERT
3857,,,131,9,,2818,18.449232145150500,0
3858,"int insert(Row row,byte[] sourceBuffer,int sourceOffset,BlobOutputStream[] blobs){
  int rowHead=_rowHead;
  int blobTail=_blobTail;
  int rowLength=row.length();
  rowHead-=rowLength;
  if (rowHead < blobTail) {
    return -1;
  }
  byte[] buffer=_buffer;
  System.arraycopy(sourceBuffer,sourceOffset,buffer,rowHead,rowLength);
  buffer[rowHead]=(byte)((buffer[rowHead] & ~CODE_MASK) | INSERT);
  blobTail=row.insertBlobs(buffer,rowHead,blobTail,blobs);
  if (blobTail < 0) {
    return -1;
  }
  setBlobTail(blobTail);
  rowHead(rowHead);
  validateBlock(row);
  return rowHead;
}","int shift(Row r,byte[] sourceOrder,int sourceLength,BlobOutputStream[] blubs){
  int rowHalf=_rowHead;
  int blibtail=_blobTail;
  inblockHeightth=r.length();
  rowHalf-=blockHeight;
  if (rowHalf < blibtail) {
    return -1;
  }
  byte[] limit=_buffer;
  System.arraycopy(sourceOrder,sourceLength,bulimitowHalf,blockHeight);
  limit[rowHalf]=(byte)((limit[rowHalf] & ~CODE_MASK) | INSERT);
blibtailil=r.insertBlobs(limit,rowHalf,blibtail,blubs);
  if (blibtail < 0) {
    return -1;
  }
  setBlobTail(blibtail);
  rowHalf(rowHalf);
  validateBlock(r);
  return rowHalf;
}",145,9,"insert:shift,row:r,sourceBuffer:sourceOrder,sourceOffset:sourceLength,blobs:blubs,rowHead:rowHalf,blobTail:blibtail,rowLength:blockHeight,buffer:limit,",632,4.24,ALERT
3859,"public void initialize(Map configParams){
  String delimiterConfig=(String)configParams.get(PolicyConfig.RESOURCE_COMPARATOR_DELIMITER);
  if (delimiterConfig != null) {
    this.delimiter=delimiterConfig;
  }
  String caseConfig=(String)configParams.get(PolicyConfig.RESOURCE_COMPARATOR_CASE_SENSITIVE);
  if (caseConfig != null) {
    if (caseConfig.equals(""true"")) {
      this.caseSensitive=true;
    }
 else     if (caseConfig.equals(""false"")) {
      this.caseSensitive=false;
    }
 else {
      this.caseSensitive=true;
    }
  }
  String wildcardConfig=(String)configParams.get(PolicyConfig.RESOURCE_COMPARATOR_WILDCARD);
  if (wildcardConfig != null) {
    this.wildcard=wildcardConfig;
  }
  String oneLevelWildcardConfig=(String)configParams.get(PolicyConfig.RESOURCE_COMPARATOR_ONE_LEVEL_WILDCARD);
  if (oneLevelWildcardConfig != null) {
    this.oneLevelWildcard=oneLevelWildcardConfig;
  }
  if (debug.messageEnabled()) {
    debug.message(""PrefixResourceName:initialize():"" + "" delimiter = "" + delimiter + "" wildcard = ""+ wildcard+ "" oneLevelWildcard = ""+ oneLevelWildcard+ "" case = ""+ caseConfig);
  }
  oneLevelWildcardLength=oneLevelWildcard.length();
  wildcardLength=wildcard.length();
  if (oneLevelWildcard.indexOf(wildcard) != -1) {
    wildcardEmbedded=true;
  }
 else {
    wildcardEmbedded=false;
  }
  if (wildcard.indexOf(oneLevelWildcard) != -1) {
    oneLevelWildcardEmbedded=true;
  }
 else {
    oneLevelWildcardEmbedded=false;
  }
  if (debug.messageEnabled()) {
    debug.message(""wildcardEmbedded,oneLevelWildcardEmbedded"" + wildcardEmbedded + "",""+ oneLevelWildcardEmbedded);
  }
  return;
}","public void initialize(Map configVariums){
  String delimiterConfig=(String)configVariums.get(PolicyConfig.RESOURCE_COMPARATOR_DELIMITER);
  if (delimiterConfig != null) {
    this.delimiter=delimiterConfig;
  }
  String caseConfig=(String)configVariums.get(PolicyConfig.RESOURCE_COMPARATOR_CASE_SENSITIVE);
  if (caseConfig != null) {
    if (caseConfig.equals(""true"")) {
      this.caseSensitive=true;
    }
 else     if (caseConfig.equals(""false"")) {
      this.caseSensitive=false;
    }
 else {
      this.caseSensitive=true;
    }
  }
  String wildcardConfig=(String)configVariums.get(PolicyConfig.RESOURCE_COMPARATOR_WILDCARD);
  if (wildcardConfig != null) {
    this.wildcard=wildcardConfig;
  }
  String oneLevelWildcardConfig=(String)configVariums.get(PolicyConfig.RESOURCE_COMPARATOR_ONE_LEVEL_WILDCARD);
  if (oneLevelWildcardConfig != null) {
    this.oneLevelWildcard=oneLevelWildcardConfig;
  }
  if (debug.messageEnabled()) {
    debug.message(""PrefixResourceName:initialize():"" + "" delimiter = "" + delimiter + "" wildcard = ""+ wildcard+ "" oneLevelWildcard = ""+ oneLevelWildcard+ "" case = ""+ caseConfig);
  }
  oneLevelWildcardLength=oneLevelWildcard.length();
  wildcardLength=wildcard.length();
  if (oneLevelWildcard.indexOf(wildcard) != -1) {
    wildcardEmbedded=true;
  }
 else {
    wildcardEmbedded=false;
  }
  if (wildcard.indexOf(oneLevelWildcard) != -1) {
    oneLevelWildcardEmbedded=true;
  }
 else {
    oneLevelWildcardEmbedded=false;
  }
  if (debug.messageEnabled()) {
    debug.message(""wildcardEmbedded,oneLevelWildcardEmbedded"" + wildcardEmbedded + "",""+ oneLevelWildcardEmbedded);
  }
  return;
}",287,13,"configParams:configVariums,",165,1.1,ALERT
3860,"@SuppressWarnings(""rawtypes"") public static void createProjectConstraint(ZipFile zip,Project aProject,RepositoryService aRepository) throws IOException {
  for (Enumeration zipEnumerate=zip.entries(); zipEnumerate.hasMoreElements(); ) {
    ZipEntry entry=(ZipEntry)zipEnumerate.nextElement();
    String entryName=normalizeEntryName(entry);
    if (entryName.startsWith(CONSTRAINTS)) {
      String filename=FilenameUtils.getName(entry.getName());
      ConstraintSet constraintSet=new ConstraintSet();
      constraintSet.setProject(aProject);
      constraintSet.setName(filename);
      aRepository.createConstraintSet(constraintSet);
      aRepository.writeConstraintSet(constraintSet,zip.getInputStream(entry));
      LOG.info(""Imported constraint ["" + filename + ""] for project [""+ aProject.getName()+ ""] with id [""+ aProject.getId()+ ""]"");
    }
  }
}
","@SuppressWarnings(""rawtypes"") public static void createProjectConStraints(ZipFile zip,Project aProject,RepositoryService aRepository) throws IOException {
  for (Enumeration zipEnumerate=zip.entries(); zipEnumerate.hasMoreElements(); ) {
    ZipEntry entry=(ZipEntry)zipEnumerate.nextElement();
    String entryName=normalizeEntryName(entry);
    if (entryName.startsWith(CONSTRAINTS)) {
      String filename=FilenameUtils.getName(entry.getName());
      ConstraintSet constraintSet=new ConstraintSet();
      constraintSet.setProject(aProject);
      constraintSet.setName(filename);
      aRepository.createConstraintSet(constraintSet);
      aRepository.writeConstraintSet(constraintSet,zip.getInputStream(entry));
      LOG.info(""Imported constraint ["" + filename + ""] for project [""+ aProject.getName()+ ""] with id [""+ aProject.getId()+ ""]"");
    }
  }
}
",158,9,"createProjectConstraint:createProjectConStraints,",53,0.32,ALERT
3862,"public final void registerFileType(@NotNull FileType type,@NonNls @Nullable String... defaultAssociatedExtensions){
  List<FileNameMatcher> matchers=new ArrayList<FileNameMatcher>();
  if (defaultAssociatedExtensions != null) {
    for (    String extension : defaultAssociatedExtensions) {
      matchers.add(new ExtensionFileNameMatcher(extension));
    }
  }
  registerFileType(type,matchers);
}
","public final void RegisterFilesPart(@NotNull FileType pe,@NonNls @Nullable String... defaultAssociatedExpension){
  List<FileNameMatcher> watcher=new ArrayList<FileNameMatcher>();
  if (defaultAssociatedExpension != null) {
    for (    Stringexensionsn : defaultAssociatedExpension) {
      watcher.add(new ExtensionFileNameMatcher(exensions));
    }
  }
  RegisterFilesPart(pe,watcher);
}
",69,5,"registerFileType:RegisterFilesPart,type:pe,defaultAssociatedExtensions:defaultAssociatedExpension,matchers:watcher,extension:exensions,",1279,7.94,ALERT
3863,"public static EPType singleValue(Class singleValueType){
  if (singleValueType != null && singleValueType.isArray()) {
    return new ClassMultiValuedEPType(singleValueType,singleValueType.getComponentType());
  }
  return new ClassEPType(singleValueType);
}
","public static EPType multipleValue(Class singleValueType){
  if (singleValueType != null && singleValueType.isArray()) {
    return new ClassMultiValuedEPType(singleValueType,singleValueType.getComponentType());
  }
  return new ClassEPType(singleValueType);
}
",44,2,"singleValue:multipleValue,",24,0.19,ALERT
3864,,,24,3,,860,4.996267203489940,0
3865,"public static Result verify(String sid,String code){
  String id=""//captcha/"" + sid;
  Code c=(Code)Cache.get(id);
  if (c == null) {
    log.warn(""no code in cache, sid="" + sid);
    return Result.badcode;
  }
 else   if (!X.isSame(code,c.code)) {
    log.warn(""is not same, code.server="" + c.code + "", code.client=""+ code);
    return Result.badcode;
  }
 else   if (c.expired < System.currentTimeMillis()) {
    log.warn(""expired, expired="" + c.expired);
    return Result.expired;
  }
  return Result.ok;
}
","public static Result verify(String sil,String create){
  String id=""//captcha/"" + sil;
  Code nc=(Code)Cache.get(id);
  if (nc == null) {
    log.warn(""no code in cache, sid="" + sil);
    return Result.badcode;
  }
 else   if (!X.isSame(create,nc.create)) {
    log.warn(""is not same, code.server="" + nc.create + "", code.client=""+ create);
    return Result.badcode;
  }
 else   if (nc.expired < System.currentTimeMillis()) {
    log.warn(""expired, expired="" + nc.expired);
    return Result.expired;
  }
  return Result.ok;
}
",128,5,"c:nc,sid:sil,code:create,",110,0.71,ALERT
3866,,,107,4,,1484,13.553791538874300,0
3867,,,108,4,,1501,12.240815325578100,0
